시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
한얼과학문화관,사립,경기도 여주시 대신면 대신1로 298,,37.39865465,127.6092433,031-881-6319,한얼과학문화관,,,09:00,18:00,00:00,00:00,공휴일 (* 관람시각 정보 없음. 필요 시 기관으로 확인 요망),5000,4000,4000,,,,031-881-6319,한얼과학문화관,2022-06-16,1371000,문화체육관광부
한얼산업디자인유물관,사립,경기도 여주시 대신면 대신1로 298,,37.39865465,127.6092433,031-881-6319,한얼산업디자인유물관,,,09:00,18:00,00:00,00:00,공휴일 (* 관람시각 정보 없음. 필요 시 기관으로 확인 요망),5000,4000,4000,,,,031-881-6319,한얼산업디자인유물관,2022-06-16,1371000,문화체육관광부
한얼의학유물관,사립,경기도 여주시 대신면 대신1로 298,,37.39865465,127.6092433,031-881-6319,한얼의학유물관,,,09:00,18:00,00:00,00:00,공휴일 (* 관람시각 정보 없음. 필요 시 기관으로 확인 요망),5000,4000,4000,,,,031-881-6319,한얼의학유물관,2022-06-16,1371000,문화체육관광부
한얼전적유물관,사립,경기도 여주시 대신면 대신1로 298,,37.39865465,127.6092433,031-881-6319,한얼전적유물관,,,09:00,18:00,00:00,00:00,공휴일 (* 관람시각 정보 없음. 필요 시 기관으로 확인 요망),5000,4000,4000,,,,031-881-6319,한얼전적유물관,2022-06-16,1371000,문화체육관광부
한얼카메라유물관,사립,경기도 여주시 대신면 대신1로 298,,37.39865465,127.6092433,031-881-6319,한얼카메라유물관,,,09:00,18:00,00:00,00:00,공휴일 (* 관람시각 정보 없음. 필요 시 기관으로 확인 요망),5000,4000,4000,,,,031-881-6319,한얼카메라유물관,2022-06-16,1371000,문화체육관광부
한향림옹기박물관,사립,경기도 파주시 탄현면 헤이리마을길 96-43,,37.789956,126.7009185,031-948-1001,한향림옹기박물관,,,10:00,18:00,10:00,18:00,월+화+설 연휴+추석 연휴,3000,3000,3000,특별전시입장료-일반(3000)+특별전시입장료-유치원+초등학생(3000)+특별전시입장료-청소년 (3000)+특별전시입장료-19~25세 (3000),,,031-948-1001,한향림옹기박물관,2022-06-16,1371000,문화체육관광부
허브아일랜드식물원,사립,경기도 포천시 신북면 청신로 947번길 35,,37.96592509,127.1317081,031-535-6495,포천허브아일랜드,,,10:00,18:00,10:00,18:00,월,0,0,0,,,,031-535-6495,허브아일랜드식물원,2022-06-16,1371000,문화체육관광부
호암미술관,사립,경기도 용인시 처인구 포곡읍 에버랜드로 562번길 38,,37.29321667,127.1923338,031-320-1801,호암미술관,,,09:00,18:00,09:00,18:00,월+1월 1일+설 연휴+추석 연휴,4000,3000,3000,,,,02-2014-6537,호암미술관,2022-06-16,1371000,문화체육관광부
화폐박물관,사립,경기도 파주시 탄현면 헤이리마을길 93-89,,37.79080447,126.6973166,031-949-6592,화폐박물관,,,10:00,18:00,10:00,18:00,월+설 연휴+추석 연휴,3000,3000,2000,특별전시입장료-일반(3000)+특별전시입장료-미취학(2000)+특별전시입장료-유치원+초등학생(2000)+특별전시입장료-청소년 (3000)+특별전시입장료-19~25세 (3000),,,031-949-6592,화폐박물관,2022-06-16,1371000,문화체육관광부
환경조형박물관(휴관),사립,경기도 양평군 강상면 강남로 981,,37.48361475,127.4834203,031-772-7978,환경조형박물관,,,00:00,23:59,00:00,23:59,관람시각 정보 없음,0,0,0,,,,031-772-7978,환경조형박물관(휴관),2022-06-16,1371000,문화체육관광부
경기대학교소성박물관,대학,경기도 수원시 영통구 광교산로 154-42,,37.29801405,127.0331186,031-249-8901,경기대학교소성박물관,,,10:00,17:00,00:00,00:00,토+일+국가공휴일+개교기념일,0,0,0,,,,031-249-8901,경기대학교소성박물관,2022-06-16,1371000,문화체육관광부
경희대학교 혜정박물관,대학,경기도 용인시 기흥구 덕영대로 1732(서천동),,37.23980015,127.0811988,031-201-2014,경희대학교,,,00:00,23:59,00:00,00:00,"토+일+공휴일+소독일 (* 관람시각 정보 없음, 기관으로 확인 요망)",0,0,0,,,,031-201-3114,경희대학교 혜정박물관,2022-06-16,1371000,문화체육관광부
단국대석주선기념박물관,대학,경기도 용인시 수지구 죽전로 152(죽전동),,37.32119387,127.1325359,031-8005-2389,단국대학교,,,10:00,16:00,00:00,00:00,학교 방학기간 공휴일 박물관에 특별한 사정이 있을때,0,0,0,,,,1899-3700,단국대석주선기념박물관,2022-06-16,1371000,문화체육관광부
명지대학교 박물관,대학,경기도 용인시 처인구 명지로 116(남동),,37.22180726,127.1901837,031-330-6074,명지대학교,,,00:00,23:59,00:00,00:00,"토+일+공휴일+개교기념일 (* 관람시각 정보 없음, 기관으로 확인 요망)",0,0,0,,,,031-330-6073,명지대학교 박물관,2022-06-16,1371000,문화체육관광부
수원대학교 박물관,대학,경기도 화성시 봉담읍 와우안길 17,,37.2101183,126.9794787,031-220-2341,수원대학교,,,09:00,17:00,00:00,00:00,토+일+공휴일+휴교일,0,0,0,,,,031-220-2341,수원대학교 박물관,2022-06-16,1371000,문화체육관광부
신구대학박물관,대학,경기도 성남시 중원구 광명로 377,,37.44885031,127.167697,031-740-1258,신구대학교 박물관,,,09:00,18:00,00:00,00:00,지정 공휴일,0,0,0,,,,031-740-1258,신구대학박물관,2022-06-16,1371000,문화체육관광부
아주대학교 도구박물관,대학,경기도 수원시 영통구 월드컵로 206,,37.28305701,127.0436623,031-219-2907,아주대학교,,,10:00,17:00,00:00,00:00,공휴일,0,0,0,,,,031-219-2907,아주대학교 도구박물관,2022-06-16,1371000,문화체육관광부
용인대학교박물관,대학,경기도 용인시 처인구 용인대학로 134,,37.22787744,127.1707221,031-8020-3001,용인대학교박물관,,,10:00,16:00,00:00,00:00,토+일+공휴일+개교기념일,0,0,0,,,,031-8020-3001,용인대학교박물관,2022-06-16,1371000,문화체육관광부
한국항공대학교 항공우주박물관,대학,경기도 고양시 덕양구 항공대학로 76-9,,37.599805,126.8652606,031-300-0466,한국항공대학교 항공우주박물관,,,00:00,23:59,00:00,23:59,(* 관람시각 정보 없음. 필요 시 기관으로 확인 요망),2000,2000,2000,,,,031-300-0466,한국항공대학교 항공우주박물관,2022-06-16,1371000,문화체육관광부
한신대학교 박물관,대학,경기도 오산시 한신대길 137,,37.19243447,127.0282159,031-379-0195,한신대학교,,,00:00,23:59,00:00,00:00,"토+일+공휴일 (* 관람시각 정보 없음, 기관으로 직접 확인 요망)",0,0,0,,,,031-379-0195,한신대학교 박물관,2022-06-16,1371000,문화체육관광부
국립춘천박물관,국립,강원도 춘천시 우석로 70,,37.86402038,127.7521925,033-260-1500,국립춘천박물관,,,09:00,18:00,10:00,19:00,월+1월 1일+설 당일+추석 당일,0,0,0,,,,033-260-1500,국립춘천박물관,2022-06-16,1371000,문화체육관광부
국립산악박물관,국립,강원도 속초시 미시령로 3054(노학동),,38.2027321,128.5404971,033-638-4459,국립산악박물관,,,09:00,18:00,09:00,17:00,월(단 월요일이 공휴일인 경우 당일은 개관하고 그 다음 첫번째 평일에 휴관),0,0,0,,,,042-481-4150,국립산악박물관,2022-06-16,1371000,문화체육관광부
강원경찰박물관,국립,강원도 춘천시 신북읍 신샘밭로 361,,37.92530141,127.7499321,033-245-0481,강원지방경찰청,,,09:30,17:30,00:00,00:00,월+국가지정 공휴일+설 연휴+추석 연휴,0,0,0,,,,033-245-0481,강원경찰박물관,2022-06-16,1371000,문화체육관광부
강원도디엠제트박물관,공립,강원도 고성군 현내면 통일전망대로 369,,38.57624525,128.3825288,033-681-0625,강원도디엠제트박물관,,,09:00,18:00,09:00,18:00,월+1월 1일,0,0,0,,,,033-681-0625,강원도디엠제트박물관,2022-06-16,1371000,문화체육관광부
강원도산림박물관,공립,강원도 춘천시 화목원길 24,,37.92264577,127.7251617,033-248-6690,강원도산림박물관,,,10:00,18:00,10:00,18:00,첫째 주 월+설 연휴+추석 연휴,0,0,0,,,,033-248-6691,강원도산림박물관,2022-06-16,1371000,문화체육관광부
대관령 박물관,공립,강원도 강릉시 성산면 대관령옛길 1,,37.71677638,128.8040296,033-660-3831,강릉 오죽헌/시립박물관,,,09:00,18:00,09:00,18:00,1월 1일+설 연휴+추석 연휴,1000,400,700,,,,033-660-3831,대관령 박물관,2022-06-16,1371000,문화체육관광부
김시습기념관,공립,강원도 강릉시 운정길 85,,37.78628311,128.8876174,033-644-4600,김시습기념관,,,09:00,18:00,09:00,18:00,(* 향후 업데이트 예정. 필요 시 기관으로 문의 요망),0,0,0,,,,033-640-5580,김시습기념관,2022-06-16,1371000,문화체육관광부
허균허난설헌기념관,공립,강원도 강릉시 난설헌로 193번길 1-16,,37.79187317,128.9096453,033-640-4798,허균허난설헌기념관,,,09:00,18:00,09:00,18:00,(* 향후 업데이트 예정. 필요 시 기관으로 문의 요망),0,0,0,,,,033-640-5580,허균허난설헌기념관,2022-06-16,1371000,문화체육관광부
마리소리골악기박물관,공립,강원도 홍천군 서석면 마리소리길 207,,37.73789018,128.2511253,033-430-2437,마리소리골악기박물관,,,09:00,18:00,09:00,18:00,월+1월 1일+설 당일+추석 당일,0,0,0,,,,033-430-2427,강원도 홍천군청,2022-06-16,1371000,문화체육관광부
박인환문학관,공립,강원도 인제군 인제읍 인제로156번길 50,,38.06277763,128.1717233,033-462-2086,인제군문화재단,,,09:00,18:00,09:00,18:00,월+설 당일+추석 당일,0,0,0,,,,033-460-2081,박인환문학관,2022-06-16,1371000,문화체육관광부
삼척시립박물관,공립,강원도 삼척시 엑스포로 54,,37.43891101,129.1584095,033-570-4483,문화예술센터,,,09:00,18:00,09:00,18:00,연중무휴,0,0,0,,,,033-575-0768,삼척시립박물관,2022-06-16,1371000,문화체육관광부
속초시립박물관,공립,강원도 속초시 신흥2길 16,,38.20105287,128.538204,033-639-2977,속초시립박물관,,,09:00,18:00,09:00,18:00,월,2000,1500,700,특별전시입장료-일반(2000)+특별전시입장료-유치원+초등학생(유치원-0+초등-700)+특별전시입장료-청소년 (1500)+특별전시입장료-19~25세 (2000),,,033-639-2977,속초시립박물관,2022-06-16,1371000,문화체육관광부
숲사랑홍보관,공립,강원도 강릉시 사천면 미노길 1,,37.81715301,128.8513187,033-644-4852,숲사랑홍보관,,,09:00,18:00,09:00,18:00,월+설 당일+추석 당일+산불조심기간,0,0,0,,,,033-642-0436,숲사랑홍보관,2022-06-16,1371000,문화체육관광부
아리랑박물관,공립,강원도 정선군 정선읍 애산로 51,,37.37638383,128.671536,033-560-3031,정선아리랑문화재단,,,09:00,18:00,09:00,18:00,월,2000,2000,2000,특별전시입장료-일반(2000)+특별전시입장료-유치원+초등학생(2000)+특별전시입장료-청소년 (2000)+특별전시입장료-19~25세 (2000),,,033-560-3031,아리랑박물관,2022-06-16,1371000,문화체육관광부
양구선사박물관,공립,강원도 양구군 양구읍 금강산로 439-52,,38.12356452,127.9904257,033-480-2677,양구선사박물관,,,09:00,18:00,09:00,18:00,월(단 월요일이 공휴일인 경우 개관)+1월 1일+설 연휴 오전+추석 연휴 오전,0,0,0,,,,033-480-2677,양구선사박물관,2022-06-16,1371000,문화체육관광부
양구근현대사박물관,공립,강원도 양구군 양구읍 금강산로 439-51,,38.12222777,127.9904077,033-482-1945,양구근현대사박물관,,,09:00,18:00,09:00,18:00,월(단 월요일이 공휴일인 경우 개관)+1월 1일+설 연휴 오전+추석 연휴 오전,0,0,0,,,,033-482-1945,양구근현대사박물관,2022-06-16,1371000,문화체육관광부
양구백자박물관,공립,강원도 양구군 방산면 평화로 5182,,38.20727188,127.9514036,033-480-2664,양구백자박물관,,,09:00,18:00,09:00,18:00,월(단 월요일이 공휴일인 경우 개관)+1월 1일+설 연휴 오전+추석 연휴 오전,0,0,0,,,,033-480-2360,양구백자박물관,2022-06-16,1371000,문화체육관광부
양구인문학박물관,공립,강원도 양구군 양구읍 파로호로869번길 101,,38.12199809,127.9812769,033-482-9800,양구인문학박물관,,,09:00,18:00,09:00,18:00,월(단 월요일이 공휴일인 경우 개관)+1월 1일+설 연휴 오전+추석 연휴 오전,0,0,0,,,,033-482-9800,양구인문학박물관,2022-06-16,1371000,문화체육관광부
양양군 오산리선사유적박물관,공립,강원도 양양군 손양면 학포길 33,,38.08589477,128.6604721,033-670-2442,양양군 오산리선사유적박물관,,,09:00,18:00,09:00,18:00,연중무휴,1000,500,300,,,,033-670-2442,강원도 양양군청,2022-06-16,1371000,문화체육관광부
어촌민속전시관,공립,강원도 삼척시 원덕읍 삼척로 1852-6,,37.26795954,129.3272805,033-570-4611,어촌민속전시관,,,09:00,18:00,09:00,18:00,18일,3000,2000,1500,,,,033-570-4611,어촌민속전시관,2022-06-16,1371000,문화체육관광부
여초서예관,공립,강원도 인제군 북면 만해로 154,,38.18891645,128.3197851,033-461-4081,인제군문화재단,,,09:00,18:00,09:00,18:00,월+설 당일+추석 당일,0,0,0,,,,033-460-2081,여초서예관,2022-06-16,1371000,문화체육관광부
오죽헌박물관,공립,강원도 강릉시 율곡로 3139번길 24,,37.77830977,128.8767136,033-660-3314,강릉 오죽헌/시립박물관,,,09:00,18:00,09:00,18:00,1월 1일+설 연휴+추석 연휴,3000,2000,1000,,,,033-660-3314,오죽헌박물관,2022-06-16,1371000,문화체육관광부
원주시역사박물관,공립,강원도 원주시 봉산로 134,,37.34309111,127.9664054,033-737-4371,원주시역사박물관,,,09:00,18:00,09:00,18:00,월+공휴일 다음날+설 당일+추석 당일,0,0,0,,,,033-737-4371,원주시역사박물관,2022-06-16,1371000,문화체육관광부
월남파병용사 만남의 장,공립,강원도 화천군 간동면 죽엽산길 81-68,,38.05318872,127.8332576,033-440-2508,월남파병용사 만남의 장,,,09:00,18:00,09:00,18:00,월,0,0,0,,,,033-440-2508,강원도 화천군청,2022-06-16,1371000,문화체육관광부
의암 류인석 기념관,공립,강원도 춘천시 남면 충효로 1503,,37.74408608,127.5706559,033-264-3980,춘천문화원,,,09:00,18:00,09:00,18:00,월+1월 1일+설 당일+추석 당일,20454,6351,4707,특별전시입장료-일반(15000)+특별전시입장료-유치원+초등학생(1000)+특별전시입장료-청소년 (1000)+특별전시입장료-19~25세 (5000),,,033-234-5105,의암 류인석 기념관,2022-06-16,1371000,문화체육관광부
춘천인형극박물관,공립,강원도 춘천시 영서로 3017(사농동),,37.92101625,127.7201045,033-259-5885,춘천시문화재단,,,10:00,18:00,10:00,18:00,월+설 당일+추석 당일,2000,2000,2000,,,,033-259-5885,춘천인형극박물관,2022-06-16,1371000,문화체육관광부
인제산촌민속박물관,공립,강원도 인제군 인제읍 인제로156번길 50,,38.06277763,128.1717233,033-462-2086,인제군문화재단,,,09:00,18:00,09:00,18:00,월+설 당일+추석 당일,0,0,0,,,,033-460-2081,인제산촌민속박물관,2022-06-16,1371000,문화체육관광부
정선향토박물관,공립,강원도 정선군 화암면 화암동굴길 12-2,,37.34999111,128.7891456,033-560-3410,정선군시설관리공단,,,09:00,18:00,09:00,18:00,월,0,0,0,,,,033-560-3410,정선향토박물관,2022-06-16,1371000,문화체육관광부
애니메이션박물관,공립,강원도 춘천시 서면 박사로 854,,37.89302024,127.6919244,033-245-6470,강원정보문화진흥원,,,10:00,18:00,10:00,18:00,월+1월 1일+설 당일+추석 당일,7000,6000,6000,,,,033-250-3952,애니메이션박물관,2022-06-16,1371000,문화체육관광부
춘천막국수체험박물관,공립,강원도 춘천시 신북읍 신북로 264,,37.94879477,127.7497794,033-244-8869,춘천막국수협희회,,,10:00,17:00,10:00,17:00,월+설 연휴+추석 연휴,1000,700,500,,,,033-250-4417,춘천막국수체험박물관,2022-06-16,1371000,문화체육관광부
